PLAYER_NAME,AGE,TEAM,POSITION,G,GAMES_STARTED,MIN,FG,FGA,FG_PCT,3P,3PA,3P_PCT,2P,2PA,2P_PCT,EFG_PCT,FT,FTA,FT_PCT,ORB,DRB,REB,AST,STL,BLK,TOV,PF,PTS,AWARDS,SEASON,PER,TS_PCT,3PAR,FTR,ORB_PCT,DRB_PCT,TRB_PCT,AST_PCT,STL_PCT,BLK_PCT,TOV_PCT,USG_PCT,OWS,DWS,WS,WS_48,OBPM,DBPM,BPM,VORP,LAST_TEAM,DATA_TYPE,POSITION_GROUP,PLAYER_NAME_RAW,SALARY,SALARY_M,SALARY_TOTAL_M,YEARS_REMAINING,SALARY_AVG_PER_YR_M,SALARY_TIER,WIN_IMPACT_RAW,WIN_IMPACT_SCORE,UNDERVALUED_FLAG,GP_PCT,AVAIL_ROLLING,AVAILABILITY_SCORE,POS_C,POS_F,POS_G,PREDICTED_SALARY_M,MARKET_DELTA,MARKET_DELTA_CLIPPED,MARKET_DELTA_INV,MARKET_SCORE,OVERPAID_MAX_FLAG,PLAYMAKER_FLAG,AGE_SCORE_RAW,AGE_SCORE,SALARY_CAP_PCT,BPM_PERCENTILE,CAP_EFFICIENCY_RAW,CAP_EFFICIENCY_SCORE,EXPECTED_MIN,MIN_RATIO,ROLE_FIT_SCORE,APRON_SCORE,TEAM_PAYROLL_M,APRON_STATUS,PAYROLL_SHARE_PCT,PAYROLL_CONTEXT_SCORE,ACCOLADES_RAW,ACCOLADES_SCORE,MARKETABILITY_SCORE,JERSEY_SALES_SCORE,CONTRACT_TYPE,CONTRACT_TYPE_SCORE,SOCIAL_MEDIA_SCORE,INJURY_RISK_SCORE,TEAM_WINPCT_DELTA,CVI_SCORE,CVI_VERDICT,ROOKIE_SCALE_FLAG,SALARY_TIER_PERCENTILE,BPM_TIER_PERCENTILE,CVI_PLAYER_SCORE,CVI_PLAYER_VERDICT,CVI_GAP,PLAYOFF_SEASON,PLAYOFF_G,PLAYOFF_BPM,PLAYOFF_BPM_DELTA,DELTA_SCORE,PLAYOFF_BPM_SCORE,PLAYOFF_G_CAPPED,EXPERIENCE_SCORE,PRESSURE_SCORE,CVI_SCORE_FINAL,CVI_PLAYER_SCORE_FINAL,CVI_GAP_FINAL,CVI_VERDICT_FINAL,PLAYOFF_IMPACT,DISPLAY_TIER,MODEL_PROB,MODEL_VERDICT,LABEL,LABEL_SOURCE,CONDITIONS_MET,TEAM_WINPCT
Naji Marshall,24,NOP,SF,55.0,4.0,13.4,2.0,4.9,0.405,0.4,1.9,0.2,1.6,3.0,0.537,0.444,1.3,1.7,0.7959999999999999,0.7,1.9,2.6,1.1,0.6,0.1,0.8,1.3,5.7,,2021-22,12.3,0.505,0.39,0.346,5.6,16.0,10.7,12.3,2.2,1.0,12.9,20.8,0.0,0.7,0.8,0.05,-2.7,-0.5,-3.2,-0.2,NOP,training,F,Naji Marshall,1517981.0,1.52,,,,role,-1.1500000000000004,36.2,0,0.6707317073170732,0.6707317073170732,56.5,False,True,False,4.62,-3.1,-3.1,3.1,72.4,0,0,88.2,88.2,1.3523131672597863,18.3,5.199999999999999,51.4,18,0.7444444444444445,52.7,50.0,133.94,below,1.1,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,58.2,good,1,14.3,19.5,55.1,good,3.1,,,,,,,,,50.0,57.8,55.2,2.6,borderline,-0.4,rookie scale,,,-1.0,auto_v2,2.0,
Naji Marshall,25,NOP,SF,77.0,21.0,23.3,3.2,7.4,0.433,0.9,2.8,0.303,2.4,4.6,0.513,0.49,1.8,2.3,0.789,0.6,3.0,3.6,2.5,0.7,0.2,1.3,1.5,9.1,,2022-23,11.4,0.539,0.382,0.306,3.0,14.6,8.8,14.4,1.5,0.7,13.0,17.8,0.5,2.0,2.5,0.068,-1.9,0.0,-1.9,0.1,NOP,training,F,Naji Marshall,1782621.0,1.78,,,,role,-0.0999999999999999,43.0,0,0.9390243902439024,0.8384146341463414,78.6,False,True,False,7.33,-5.55,-5.55,5.55,77.8,0,0,95.6,95.6,1.438965238480194,35.8,25.1,62.6,18,1.2944444444444445,99.5,50.0,150.88,below,1.2,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,69.9,good,0,17.3,42.4,68.4,good,1.5,,,,,,,,,50.0,68.7,67.4,1.3,good,-1.2,role,,,-1.0,auto_v2,2.0,
Naji Marshall,26,NOP,SF,66.0,1.0,19.0,2.6,5.6,0.4629999999999999,0.9,2.3,0.387,1.7,3.3,0.516,0.542,1.0,1.3,0.7909999999999999,0.8,2.8,3.6,1.9,0.7,0.2,1.0,1.4,7.1,,2023-24,12.7,0.5760000000000001,0.409,0.2339999999999999,4.8,16.4,10.6,13.6,1.9,0.9,13.8,16.3,1.0,1.6,2.6,0.1,-1.3,0.5,-0.7,0.4,NOP,training,F,Naji Marshall,1930681.0,1.93,,,,role,0.51,47.0,0,0.8048780487804879,0.8182926829268293,76.0,False,True,False,9.14,-7.210000000000001,-7.210000000000001,7.210000000000001,81.5,0,0,99.5,99.5,1.4191176470588234,55.7,47.9,75.4,18,1.0555555555555556,79.2,50.0,167.28,below,1.2,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,70.6,good,0,14.9,62.8,69.5,good,1.1,,,,,,,,,50.0,69.3,68.4,0.9,good,-1.3,role,,,1.0,auto_v2,3.0,
Naji Marshall,27,DAL,SF,69.0,31.0,27.8,5.2,10.3,0.508,0.9,3.2,0.275,4.4,7.2,0.611,0.551,1.9,2.3,0.813,1.1,3.7,4.8,3.0,1.0,0.2,1.6,1.6,13.2,,2024-25,15.1,0.584,0.306,0.225,4.4,14.0,9.3,15.8,1.8,0.5,12.5,20.0,2.0,1.5,3.5,0.087,-0.3,-0.5,-0.8,0.6,DAL,training,F,Naji Marshall,8571429.0,8.57,18.43,2.0,9.215,role,0.7649999999999999,48.6,0,0.8414634146341463,0.85,80.2,False,True,False,11.15,-2.58,-2.58,2.58,71.2,0,0,99.0,99.0,6.095305832147938,50.4,-21.599999999999994,36.3,18,1.3,100.0,92.0,185.18,below,4.6,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,71.6,good,0,79.1,57.5,68.3,good,3.3,,,,,,,,,50.0,70.2,67.5,2.7,good,-1.4,role,,,1.0,auto_v2,3.0,
Naji Marshall,28,DAL,SF,74.0,47.0,29.5,5.7,11.1,0.51,0.8,2.9,0.291,4.8,8.2,0.5870000000000001,0.5479999999999999,3.1,4.1,0.76,0.9,3.8,4.7,3.3,1.1,0.1,1.6,1.9,15.2,,2025-26,15.4,0.5920000000000001,0.259,0.365,3.2,13.6,8.4,16.5,1.8,0.2,11.1,20.6,2.4,1.9,4.4,0.096,-0.8,0.1,-0.6,0.8,DAL,current,F,Naji Marshall,9000000.0,9.0,18.43,2.0,9.215,role,1.14,51.1,0,0.902439024390244,0.8646341463414635,82.1,False,True,False,13.12,-4.119999999999999,-4.119999999999999,4.119999999999999,74.6,0,0,91.2,91.2,6.382978723404255,55.3,-18.7,37.9,18,1.3,100.0,92.0,235.4,below,3.8,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,72.1,good,0,80.8,62.1,69.0,good,3.1,,,,,,,,,50.0,70.6,68.1,2.5,good,-1.5,role,99.1,good,,,,
Nassir Little,21,POR,SF,42.0,23.0,25.9,3.5,7.5,0.46,1.2,3.7,0.331,2.2,3.8,0.584,0.541,1.6,2.2,0.7340000000000001,1.4,4.2,5.6,1.3,0.6,0.9,1.0,2.0,9.8,,2021-22,13.5,0.575,0.489,0.298,5.7,18.7,11.9,7.4,1.1,3.3,10.1,15.8,1.2,0.6,1.7,0.076,-0.9,-0.6,-1.4,0.2,POR,training,F,Nassir Little,2316240.0,2.32,,,,role,-0.0649999999999999,43.2,0,0.5121951219512195,0.5121951219512195,35.5,False,True,False,4.78,-2.4600000000000004,-2.4600000000000004,2.4600000000000004,71.0,0,0,54.6,54.6,2.064056939501779,43.0,5.300000000000004,51.4,18,1.3,100.0,50.0,88.9,below,2.6,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,56.7,good,1,43.8,49.1,53.0,good,3.7,,,,,,,,,50.0,56.4,53.0,3.4,borderline,-0.3,rookie scale,,,0.0,auto_v2,1.0,
Nassir Little,22,POR,SF,54.0,4.0,18.1,2.5,5.6,0.442,1.1,2.9,0.367,1.4,2.7,0.524,0.5379999999999999,0.6,0.9,0.7170000000000001,0.5,2.1,2.6,0.9,0.4,0.4,0.7,1.2,6.6,,2022-23,10.2,0.555,0.521,0.152,3.2,13.5,8.3,7.3,1.0,1.8,10.0,16.0,0.2,0.4,0.7,0.032,-1.6,-1.4,-3.0,-0.3,POR,training,F,Nassir Little,4171548.0,4.17,,,,role,-1.13,36.3,0,0.6585365853658537,0.603658536585366,47.6,False,True,False,2.87,1.2999999999999998,1.2999999999999998,-1.2999999999999998,62.6,0,0,66.7,66.7,3.371059013742926,21.3,-34.8,28.8,18,1.0055555555555555,74.9,50.0,161.79,below,2.6,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,52.8,borderline,1,60.6,25.8,48.7,borderline,4.1,,,,,,,,,50.0,52.8,49.2,3.6,borderline,0.0,rookie scale,,,-1.0,auto_v2,2.0,
Nassir Little,23,PHO,SF,45.0,2.0,10.2,1.3,2.8,0.46,0.5,1.6,0.3,0.8,1.2,0.667,0.544,0.4,0.4,0.85,0.3,1.4,1.7,0.5,0.2,0.2,0.3,0.9,3.4,,2023-24,9.9,0.5720000000000001,0.565,0.161,3.6,14.3,9.3,6.1,1.1,1.9,9.5,13.9,0.3,0.4,0.7,0.074,-2.4,-0.6,-3.0,-0.1,PHO,training,F,Nassir Little,6250000.0,6.25,12.43,4.0,3.1075,role,-1.06,36.8,0,0.5487804878048781,0.5743902439024391,43.7,False,True,False,4.36,1.89,1.89,-1.89,61.3,0,0,78.3,78.3,4.595588235294118,22.9,-42.4,24.6,18,0.5666666666666667,37.6,75.0,188.25,below,3.3,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,51.6,borderline,1,69.3,26.9,46.4,borderline,5.2,,,,,,,,,50.0,51.7,47.2,4.5,borderline,0.1,rookie scale,,,0.0,auto_v2,1.0,
Nate Williams,24,HOU,SG,22.0,0.0,5.9,1.2,2.3,0.54,0.1,0.2,0.4,1.1,2.0,0.556,0.56,0.3,0.6,0.5379999999999999,0.5,0.5,1.0,0.3,0.2,0.0,0.2,0.5,2.9,,2023-24,15.6,0.565,0.1,0.26,9.9,9.2,9.6,8.3,1.5,0.7,6.7,19.7,0.2,0.1,0.3,0.11,-0.8,-0.8,-1.6,0.0,HOU,training,G,Nate Williams,,,,,,unknown,-0.5650000000000002,50.7,0,0.2682926829268293,0.2682926829268293,3.2,False,False,True,4.52,,,,,0,0,83.5,83.5,,42.8,,,20,0.295,14.5,50.0,144.52,below,,50.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,43.3,borderline,0,,67.6,43.3,borderline,0.0,,,,,,,,,50.0,44.2,44.1,0.1,bad,0.9,unknown,,,0.0,auto_v2,1.0,
Nate Williams,25,HOU,SG,20.0,0.0,7.4,1.4,3.1,0.435,0.3,1.3,0.231,1.1,1.8,0.583,0.484,0.3,0.4,0.625,0.3,0.4,0.7,0.5,0.4,0.2,0.7,0.8,3.3,,2024-25,8.6,0.496,0.419,0.129,3.6,5.9,4.7,8.8,2.6,2.4,17.6,22.3,-0.2,0.2,0.0,-0.0069999999999999,-5.5,-0.2,-5.7,-0.1,HOU,training,G,Nate Williams,515881.0,0.52,,,,role,-2.3150000000000004,28.6,0,0.2439024390243902,0.2530487804878049,1.2,False,False,True,5.11,-4.59,-4.59,4.59,75.7,0,0,92.3,92.3,0.3698435277382646,3.2,-0.7999999999999998,48.0,18,0.4111111111111111,24.3,50.0,170.81,below,0.3,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,46.2,borderline,0,3.5,2.7,41.3,borderline,4.9,,,,,,,,,50.0,46.8,42.3,4.5,bad,0.6,role,,,0.0,auto_v2,1.0,
Nathan Knight,24,MIN,PF,37.0,2.0,7.2,1.2,2.4,0.511,0.1,0.4,0.308,1.1,2.0,0.547,0.534,1.2,1.6,0.733,0.9,1.4,2.3,0.6,0.2,0.2,0.5,1.1,3.7,,2021-22,18.7,0.603,0.148,0.682,12.5,21.8,17.1,11.9,1.2,2.9,13.6,20.7,0.6,0.3,1.0,0.171,-0.7,0.1,-0.6,0.1,MIN,training,F,Nathan Knight,,,,,,unknown,0.045,59.0,0,0.4512195121951219,0.4512195121951219,27.4,False,True,False,5.67,,,,,0,0,88.2,88.2,,53.7,,,20,0.36,20.0,50.0,135.77,below,,50.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,49.6,borderline,0,,81.9,50.6,borderline,-1.0,,,,,,,,,50.0,49.9,50.9,-1.0,borderline,0.3,unknown,,,-1.0,auto_v2,2.0,
Nathan Knight,25,MIN,C,38.0,0.0,7.7,1.2,2.1,0.568,0.2,0.6,0.364,1.0,1.6,0.644,0.617,1.0,1.5,0.684,0.6,0.9,1.5,0.3,0.3,0.2,0.6,1.1,3.7,,2022-23,14.5,0.655,0.272,0.7040000000000001,8.6,12.8,10.8,6.1,1.6,1.8,16.5,18.7,0.4,0.3,0.7,0.1159999999999999,-2.4,-0.8,-3.2,-0.1,MIN,training,C,Nathan Knight,1836090.0,1.84,,,,role,-1.14,36.2,0,0.4634146341463415,0.4588414634146341,28.4,True,False,False,2.18,-0.3400000000000001,-0.3400000000000001,0.3400000000000001,66.3,0,0,88.2,88.2,1.4874696847210993,18.9,-1.6999999999999993,47.5,18,0.4277777777777778,25.8,50.0,147.0,below,1.3,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,50.1,borderline,0,24.5,22.8,45.9,borderline,4.2,,,,,,,,,50.0,50.4,46.6,3.8,borderline,0.3,role,,,0.0,auto_v2,1.0,
Nathan Mensah,25,CHO,C,25.0,0.0,12.3,0.5,1.1,0.429,0.0,0.0,,0.5,1.1,0.429,0.429,0.4,0.5,0.75,1.2,1.4,2.6,0.4,0.2,0.6,0.6,2.6,1.3,,2023-24,5.0,0.496,0.0,0.429,10.3,13.6,11.9,3.7,1.0,4.3,29.6,6.8,0.0,0.2,0.1,0.023,-8.7,-0.1,-8.8,-0.5,CHO,training,C,Nathan Mensah,,,,,,unknown,-3.67,9.0,0,0.3048780487804878,0.3048780487804878,8.1,True,False,False,0.89,,,,,0,0,88.2,88.2,,1.6,,,20,0.615,41.7,50.0,105.61,below,,50.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,39.7,borderline,0,,5.9,38.3,borderline,1.4,,,,,,,,,50.0,40.8,39.6,1.2,bad,1.1,unknown,,,0.0,auto_v2,1.0,0.256
Naz Reid,22,MIN,C,77.0,6.0,15.8,3.0,6.2,0.489,0.7,2.2,0.3429999999999999,2.3,4.0,0.568,0.5489999999999999,1.5,1.9,0.765,1.3,2.6,3.9,0.9,0.5,0.9,1.1,2.2,8.3,,2021-22,17.2,0.588,0.349,0.313,8.8,18.0,13.3,8.7,1.6,5.6,13.2,21.4,1.5,1.6,3.2,0.125,-0.5,0.5,0.0,0.6,MIN,training,C,Naz Reid,1782621.0,1.78,125.0,5.0,25.0,role,1.01,50.2,0,0.9390243902439024,0.9390243902439024,91.9,True,False,False,4.37,-2.59,-2.59,2.59,71.2,0,0,54.6,54.6,1.5836298932384345,64.2,38.2,70.0,18,0.8777777777777778,64.1,75.0,135.77,below,1.3,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,67.3,good,1,33.1,71.3,64.6,good,2.7,2024-25,15.0,2.5,0.9,44.5,61.9,15.0,38.5,48.5,65.9,64.0,1.9,good,-1.4,rookie scale,,,1.0,auto_v2,3.0,
Naz Reid,23,MIN,C,68.0,11.0,18.4,4.6,8.5,0.537,1.1,3.2,0.346,3.5,5.3,0.653,0.602,1.3,1.9,0.677,1.1,3.8,4.9,1.1,0.6,0.8,1.4,2.6,11.5,,2022-23,18.5,0.617,0.376,0.22,6.6,22.8,14.9,9.6,1.6,3.7,12.7,24.8,1.1,1.9,3.0,0.114,0.3,0.8,1.0,1.0,MIN,training,C,Naz Reid,1930681.0,1.93,125.0,5.0,25.0,role,1.5,53.4,0,0.8292682926829268,0.8704268292682926,82.9,True,False,False,6.47,-4.54,-4.54,4.54,75.6,0,0,66.7,66.7,1.5602263540824577,79.7,55.400000000000006,79.7,18,1.022222222222222,76.4,75.0,147.0,below,1.3,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,70.6,good,1,33.0,88.4,68.4,good,2.2,2024-25,15.0,2.5,0.9,44.5,61.9,15.0,38.5,48.5,69.1,67.4,1.7,good,-1.5,rookie scale,,,1.0,auto_v2,3.0,
Naz Reid,24,MIN,PF,81.0,14.0,24.2,5.0,10.5,0.477,2.1,5.0,0.414,2.9,5.5,0.535,0.5760000000000001,1.3,1.8,0.736,0.9,4.3,5.2,1.3,0.8,0.9,1.4,2.1,13.5,6MOY-1,2023-24,16.0,0.595,0.479,0.174,4.4,19.3,12.2,8.3,1.6,3.3,10.8,23.1,1.1,3.8,4.9,0.12,0.4,1.1,1.5,1.7,MIN,training,F,Naz Reid,12950400.0,12.95,125.0,5.0,25.0,role,2.42,59.4,0,0.9878048780487804,0.9304878048780488,90.8,False,True,False,14.58,-1.6300000000000008,-1.6300000000000008,1.6300000000000008,69.1,0,0,88.2,88.2,9.522058823529411,81.8,-8.700000000000003,43.5,18,1.3,100.0,75.0,161.83,below,8.0,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,73.0,good,1,97.4,88.7,70.9,good,2.1,2024-25,15.0,2.5,0.9,44.5,61.9,15.0,38.5,48.5,71.3,69.7,1.6,good,-1.7,rookie scale,,,1.0,auto_v2,3.0,
Naz Reid,25,MIN,C,80.0,17.0,27.5,5.3,11.5,0.462,2.2,5.8,0.379,3.1,5.8,0.544,0.556,1.4,1.8,0.7759999999999999,1.2,4.9,6.0,2.3,0.7,0.9,1.4,2.4,14.2,6MOY-5,2024-25,15.8,0.5770000000000001,0.501,0.155,4.7,19.3,12.1,12.6,1.3,3.0,9.9,21.5,2.4,3.3,5.7,0.125,0.8,0.8,1.6,2.0,MIN,training,C,Naz Reid,13986432.0,13.99,125.0,5.0,25.0,role,2.765,61.7,0,0.975609756097561,0.95,93.4,True,False,False,13.51,0.4800000000000004,0.4800000000000004,-0.4800000000000004,64.4,0,0,88.2,88.2,9.950213371266004,81.1,-12.599999999999994,41.4,18,1.3,100.0,75.0,208.12,below,6.7,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,72.9,good,0,99.1,86.5,70.9,good,2.0,2024-25,15.0,2.5,0.9,44.5,61.9,15.0,38.5,48.5,71.3,69.6,1.7,good,-1.6,role,,,1.0,auto_v2,3.0,
Naz Reid,26,MIN,C,77.0,3.0,26.1,5.2,11.3,0.456,2.1,5.8,0.362,3.1,5.5,0.556,0.5489999999999999,1.2,1.6,0.732,1.2,5.0,6.2,2.2,1.0,1.0,1.6,2.5,13.6,,2025-26,15.4,0.565,0.514,0.141,5.0,20.7,13.0,12.4,1.8,3.4,12.0,22.1,0.9,3.2,4.1,0.098,-0.1,1.0,0.9,1.5,MIN,current,C,Naz Reid,21551724.0,21.55,125.0,5.0,25.0,star,1.91,45.7,0,0.9390243902439024,0.9597560975609756,94.7,True,False,False,11.13,10.42,10.42,-10.42,42.4,0,0,95.6,95.6,15.28368794326241,73.0,2.799999999999997,49.9,28,0.9321428571428572,68.7,70.0,194.51,below,11.1,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,65.6,good,0,56.6,59.4,62.7,good,2.9,2024-25,15.0,2.5,0.9,44.5,61.9,15.0,38.5,48.5,64.6,62.1,2.5,good,-1.0,star,99.9,good,,,,
Neemias Queta,24,BOS,C,28.0,0.0,11.9,2.4,3.7,0.644,0.0,0.0,,2.4,3.7,0.644,0.644,0.7,1.0,0.7140000000000001,1.9,2.5,4.4,0.7,0.5,0.8,0.5,1.8,5.5,,2023-24,22.9,0.662,0.0,0.2689999999999999,17.9,21.5,19.8,8.5,1.9,5.5,10.1,16.9,1.1,0.7,1.8,0.259,0.4,1.1,1.5,0.3,BOS,training,C,Neemias Queta,,,5.02,2.0,2.51,unknown,1.155,73.9,0,0.3414634146341463,0.3414634146341463,12.9,True,False,False,3.28,,,,,0,0,78.3,78.3,,81.8,,,20,0.595,40.0,50.0,183.51,below,,50.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,50.9,borderline,0,,94.1,52.0,borderline,-1.1,,,,,,,,,50.0,51.1,52.1,-1.0,borderline,0.2,unknown,,,1.0,auto_v2,3.0,0.78
Neemias Queta,25,BOS,C,62.0,6.0,13.9,2.1,3.3,0.65,0.0,0.0,0.0,2.1,3.2,0.66,0.65,0.7,1.0,0.754,1.4,2.4,3.8,0.7,0.3,0.7,0.6,1.7,5.0,,2024-25,16.3,0.674,0.015,0.3,11.2,18.5,14.9,7.4,1.0,4.5,14.8,13.7,1.8,1.4,3.2,0.179,-1.7,1.0,-0.7,0.3,BOS,training,C,Neemias Queta,2162606.0,2.16,5.02,2.0,2.51,role,0.625,47.7,0,0.7560975609756098,0.600609756097561,47.2,True,False,False,5.0,-2.84,-2.84,2.84,71.8,0,0,88.2,88.2,1.5362731152204838,52.2,26.7,63.5,18,0.7722222222222223,55.1,92.0,197.48,below,1.1,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,63.8,good,0,32.7,59.4,59.7,good,4.1,,,,,,,,,50.0,63.1,59.5,3.6,good,-0.7,role,,,1.0,auto_v2,4.0,0.744
Neemias Queta,26,BOS,C,75.0,74.0,25.5,4.3,6.6,0.6509999999999999,0.0,0.1,0.0,4.3,6.5,0.6609999999999999,0.6509999999999999,1.6,2.3,0.703,3.0,5.3,8.3,1.7,0.8,1.3,1.0,2.9,10.3,,2025-26,20.3,0.6709999999999999,0.0139999999999999,0.353,13.4,22.5,18.0,9.2,1.6,5.3,11.4,14.7,5.3,3.5,8.9,0.222,0.8,1.9,2.7,2.3,BOS,current,C,Neemias Queta,2349578.0,2.35,5.02,2.0,2.51,role,4.11,70.4,0,0.9146341463414634,0.7524390243902439,67.3,True,False,False,17.1,-14.750000000000002,-14.750000000000002,14.750000000000002,98.2,0,0,95.6,95.6,1.6666666666666667,89.9,60.8,82.7,18,1.3,100.0,92.0,189.34,below,1.2,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,81.7,good,0,34.1,94.9,80.3,good,1.4,,,,,,,,,50.0,79.5,78.4,1.1,good,-2.2,role,100.0,good,,,,
Nemanja Bjelica,33,GSW,C,71.0,0.0,16.1,2.3,4.8,0.4679999999999999,0.8,2.1,0.362,1.5,2.7,0.5489999999999999,0.547,0.8,1.1,0.728,0.9,3.3,4.1,2.2,0.6,0.4,1.2,1.8,6.1,,2021-22,14.2,0.573,0.436,0.237,6.1,21.5,14.1,19.8,1.8,2.2,18.7,17.8,1.0,2.1,3.0,0.128,-0.9,2.3,1.4,1.0,GSW,training,C,Nemanja Bjelica,1669178.0,1.67,,,,role,1.66,54.5,0,0.8658536585365854,0.8658536585365854,82.3,True,False,False,12.55,-10.88,-10.88,10.88,89.6,0,0,29.1,29.1,1.48576512455516,80.5,65.2,85.2,18,0.8944444444444445,65.5,50.0,167.81,below,1.0,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,65.7,good,0,21.7,86.9,64.2,good,1.5,2021-22,15.0,-1.5,-2.9,28.4,43.3,15.0,38.5,34.9,63.3,62.4,0.9,good,-2.4,role,,,1.0,auto_v2,3.0,
Nerlens Noel,27,NYK,C,25.0,11.0,22.5,1.3,2.4,0.5329999999999999,0.0,0.1,0.0,1.3,2.3,0.561,0.5329999999999999,0.8,1.2,0.7,1.9,3.7,5.6,0.9,1.2,1.2,0.8,2.7,3.4,,2021-22,11.8,0.581,0.05,0.5,9.0,18.1,13.5,5.7,2.7,5.4,21.5,7.3,0.4,1.0,1.5,0.128,-3.1,3.3,0.3,0.3,NYK,training,C,Nerlens Noel,8000000.0,8.0,,,,role,0.6,47.6,0,0.3048780487804878,0.3048780487804878,8.1,True,False,False,5.12,2.88,2.88,-2.88,59.1,0,0,99.5,99.5,7.117437722419928,68.7,-4.799999999999997,45.7,18,1.25,95.7,50.0,122.16,below,6.5,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,55.9,good,0,80.2,75.4,51.9,good,4.0,,,,,,,,,50.0,55.9,51.8,4.1,borderline,0.0,role,,,-1.0,auto_v2,2.0,0.451
Nick Richards,24,CHO,C,50.0,5.0,7.3,1.2,1.8,0.667,0.0,0.0,,1.2,1.8,0.667,0.667,0.6,0.9,0.698,0.7,1.0,1.7,0.3,0.2,0.4,0.5,1.0,3.0,,2021-22,15.9,0.6890000000000001,0.0,0.478,9.7,15.2,12.4,4.9,1.2,5.4,18.1,15.4,0.6,0.3,1.0,0.125,-2.6,-0.2,-2.8,-0.1,CHO,training,C,Nick Richards,1517981.0,1.52,,,,role,-0.9049999999999998,37.8,0,0.6097560975609756,0.6097560975609756,48.4,True,False,False,1.69,-0.1699999999999999,-0.1699999999999999,0.1699999999999999,65.9,0,0,78.3,78.3,1.3523131672597863,22.8,11.2,54.8,18,0.4055555555555555,23.9,50.0,112.43,below,1.4,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,52.8,borderline,1,14.3,25.5,49.2,borderline,3.6,,,,,,,,,50.0,52.8,49.7,3.1,borderline,0.0,rookie scale,,,-1.0,auto_v2,2.0,0.524
Nick Richards,25,CHO,C,65.0,9.0,18.7,3.0,4.8,0.629,0.0,0.0,1.0,3.0,4.8,0.628,0.631,2.1,2.8,0.7490000000000001,2.3,4.1,6.4,0.6,0.2,1.1,0.9,2.4,8.2,,2022-23,18.3,0.6759999999999999,0.003,0.585,12.6,24.0,18.2,4.5,0.4,5.1,13.0,15.6,2.7,1.5,4.2,0.165,-1.0,-0.2,-1.3,0.2,CHO,training,C,Nick Richards,1782621.0,1.78,,,,role,0.6000000000000001,47.6,0,0.7926829268292683,0.7240853658536586,63.5,True,False,False,5.22,-3.4399999999999995,-3.4399999999999995,3.4399999999999995,73.1,0,0,88.2,88.2,1.438965238480194,44.4,34.8,68.1,18,1.0388888888888888,77.8,50.0,106.63,below,1.7,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,65.5,good,0,17.3,52.1,63.5,good,2.0,,,,,,,,,50.0,64.6,62.9,1.7,good,-0.9,role,,,-1.0,auto_v2,2.0,0.329
